#{"t_start": 1766678415.1025152, "env_id": "None"}
r,l,t
-127.13952,68,53.290617
-128.7089,152,53.418656
-157.6956,214,53.466022
-125.7295,78,53.477271
-129.00061,121,53.68547
-127.13003,114,53.720081
-131.15933,41,53.779501
-120.876854,47,53.835302
-167.8902,267,54.057235
-128.02304,138,54.094902
-131.29602,41,54.182613
-155.10121,166,54.202803
-140.02353,86,54.258177
-120.86837,47,54.312741
-127.01529,127,54.479019
-120.27936,88,54.517561
-131.26917,41,54.576335
-118.255394,44,54.617606
-131.81323,42,54.673755
-131.80453,42,54.764004
-164.12967,249,54.825254
-131.17517,41,54.865779
-131.86392,42,54.957772
-155.46619,171,55.009324
-131.16455,41,55.055531
-131.1865,41,55.148585
-125.443924,67,55.169734
-152.70232,170,55.2265
-116.14822,49,55.279624
-126.45056,123,55.41782
-131.1141,41,55.519205
-131.1283,41,55.613382
-156.20349,166,55.655651
-131.17049,41,55.712285
-116.54669,49,55.769381
-166.30742,251,55.802586
-131.27863,41,55.816105
-131.81621,42,55.915872
-131.236,41,56.004601
-148.24388,136,56.086684
-131.19302,41,56.101836
-147.56566,149,57.128575
-155.4776,113,57.354455
-149.57257,102,57.572158
-171.80522,313,57.729251
-145.74416,102,57.785259
-154.75768,107,58.015799
-154.27374,173,58.109241
-153.3804,107,58.256561
-162.68149,128,58.54671
-160.48624,224,58.631988
-218.05681,2000,58.805602
-153.2893,107,58.860508
-124.968704,102,58.930886
-132.97937,68,59.013981
-123.35895,81,59.166768
-154.57436,106,59.174354
-132.17656,67,59.206064
-147.67256,122,59.536204
-153.68805,106,59.836261
-166.20197,250,59.902056
-146.15147,118,60.174348
-159.0231,133,60.519243
-164.43121,252,60.581188
-152.21591,113,60.832985
-130.35922,149,60.990798
-151.99254,103,61.133341
-151.22798,107,61.426643
-158.4949,183,61.860152
-175.31244,346,61.890532
-151.59781,107,62.097449
-170.86604,2000,62.133062
-125.03223,123,62.177234
-124.28995,93,63.306133
-126.08838,78,63.315977
-151.45358,107,63.32706
-118.83799,45,63.414961
-127.33695,66,63.471932
-120.04428,69,63.48818
-122.352875,58,63.55555
-127.28076,64,63.62361
-120.503716,75,63.66325
-122.52955,53,63.687077
-122.46039,52,63.794843
-121.20101,79,63.80653
-121.7173,60,63.924544
-136.04518,124,63.939971
-129.30896,109,64.038978
-122.74939,53,64.047825
-119.67039,48,64.150946
-127.49842,63,64.186307
-123.936195,112,64.194827
-122.35725,54,64.283229
-127.322426,53,64.315984
-120.029106,71,64.365056
-123.18167,54,64.427418
-126.917404,61,64.47817
-134.32028,75,64.554157
-119.40684,57,64.569213
-121.11371,55,64.687541
-121.96879,92,64.687859
-130.04672,90,64.759599
-119.33077,55,64.812238
-128.09619,57,64.821777
-116.18293,49,64.918095
-133.47792,77,64.935174
-126.89515,101,65.035238
-123.83022,60,65.054604
-134.14691,98,65.145878
-122.48056,57,65.182922
-232.8356,2000,65.202261
-123.77223,100,65.277926
-124.11845,54,65.316966
-120.190315,70,65.325963
-133.71106,52,65.339986
-125.89594,60,65.429257
-125.44824,56,65.463756
-130.39331,61,65.491685
-129.04099,41,65.578892
-121.395,55,65.595562
-131.7036,121,65.623038
-126.04532,102,65.677506
-128.80666,41,65.688339
-121.88949,52,65.727268
-119.22743,49,65.749842
-128.77159,41,65.791012
-123.57776,61,65.866989
-126.38383,101,65.915183
-119.468735,58,65.994944
-136.86984,121,66.022488
-128.9175,120,66.063067
-121.92501,38,66.114305
-123.21227,53,66.131604
-125.29137,102,66.162384
-122.88869,53,66.24666
-127.79292,54,66.288361
-130.06822,83,66.320016
-119.27123,107,66.331999
-123.29381,53,66.390709
-128.5922,41,66.428721
-130.25716,71,66.473619
-134.59248,70,66.502117
-124.166855,56,66.538168
-134.03394,55,66.572726
-124.419495,37,66.65257
-120.16108,69,66.666316
